layout,layout_id,set_id,material,raw_x,raw_y,x,y,hold_id,hold_family,variant,orientation,orientation_degrees,orientation_sin,orientation_cos
mirror,10,12,wood,-32,140,0.25,1.0,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,-24,140,0.3125,1.0,BNP,wood:BNP,none,N,0.0,0.0,1.0
mirror,10,12,wood,-8,140,0.4375,1.0,CBI,wood:CBI,none,N/NW,337.5,-0.3826834324,0.9238795325
mirror,10,12,wood,8,140,0.5625,1.0,CBI,wood:CBI,none,N/NE,22.5,0.3826834324,0.9238795325
mirror,10,12,wood,24,140,0.6875,1.0,BNP,wood:BNP,none,N,0.0,0.0,1.0
mirror,10,12,wood,32,140,0.75,1.0,FB,wood:FB,none,N,0.0,0.0,1.0
mirror,10,12,wood,48,140,0.875,1.0,20D,wood:20D,none,N,0.0,0.0,1.0
mirror,10,13,plastic,-64,4,0.0,0.0,35l,plastic:35,l,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-56,4,0.0625,0.0,77s,plastic:77,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-32,4,0.25,0.0,7s,plastic:7,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-16,4,0.375,0.0,77s,plastic:77,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,0,4,0.5,0.0,61s,plastic:61,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,16,4,0.625,0.0,77s,plastic:77,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,32,4,0.75,0.0,7s,plastic:7,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,56,4,0.9375,0.0,77s,plastic:77,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,64,4,1.0,0.0,35r,plastic:35,r,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-40,12,0.1875,0.058823529411764705,61s,plastic:61,s,W,270.0,-1.0,-0.0
mirror,10,13,plastic,-16,12,0.375,0.058823529411764705,35l,plastic:35,l,W/SW,247.5,-0.9238795325,-0.3826834324
mirror,10,13,plastic,0,12,0.5,0.058823529411764705,74s,plastic:74,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,16,12,0.625,0.058823529411764705,35r,plastic:35,r,E/SE,112.5,0.9238795325,-0.3826834324
mirror,10,13,plastic,40,12,0.8125,0.058823529411764705,61s,plastic:61,s,E,90.0,1.0,0.0
mirror,10,13,plastic,-52,16,0.09375,0.08823529411764706,9r,plastic:9,r,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-28,16,0.28125,0.08823529411764706,35r,plastic:35,r,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,28,16,0.71875,0.08823529411764706,35l,plastic:35,l,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,52,16,0.90625,0.08823529411764706,9l,plastic:9,l,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-64,20,0.0,0.11764705882352941,61s,plastic:61,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-40,20,0.1875,0.11764705882352941,61s,plastic:61,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-8,20,0.4375,0.11764705882352941,61s,plastic:61,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,8,20,0.5625,0.11764705882352941,61s,plastic:61,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,40,20,0.8125,0.11764705882352941,61s,plastic:61,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,64,20,1.0,0.11764705882352941,61s,plastic:61,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-52,24,0.09375,0.14705882352941177,9l,plastic:9,l,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-44,24,0.15625,0.14705882352941177,74s,plastic:74,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-20,24,0.34375,0.14705882352941177,6s,plastic:6,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,20,24,0.65625,0.14705882352941177,6s,plastic:6,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,44,24,0.84375,0.14705882352941177,74s,plastic:74,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,52,24,0.90625,0.14705882352941177,9r,plastic:9,r,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-40,28,0.1875,0.17647058823529413,8s,plastic:8,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-24,28,0.3125,0.17647058823529413,74s,plastic:74,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-8,28,0.4375,0.17647058823529413,7s,plastic:7,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,0,28,0.5,0.17647058823529413,8s,plastic:8,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,8,28,0.5625,0.17647058823529413,7s,plastic:7,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,24,28,0.6875,0.17647058823529413,74s,plastic:74,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,40,28,0.8125,0.17647058823529413,8s,plastic:8,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-60,32,0.03125,0.20588235294117646,8s,plastic:8,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-44,32,0.15625,0.20588235294117646,74s,plastic:74,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-4,32,0.46875,0.20588235294117646,74s,plastic:74,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,4,32,0.53125,0.20588235294117646,74s,plastic:74,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,44,32,0.84375,0.20588235294117646,74s,plastic:74,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,60,32,0.96875,0.20588235294117646,8s,plastic:8,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-40,36,0.1875,0.23529411764705882,77s,plastic:77,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-32,36,0.25,0.23529411764705882,74s,plastic:74,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-16,36,0.375,0.23529411764705882,75s,plastic:75,s,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,0,36,0.5,0.23529411764705882,3s,plastic:3,s,W,270.0,-1.0,-0.0
mirror,10,13,plastic,16,36,0.625,0.23529411764705882,75s,plastic:75,s,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,32,36,0.75,0.23529411764705882,74s,plastic:74,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,40,36,0.8125,0.23529411764705882,77s,plastic:77,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-52,40,0.09375,0.2647058823529412,59s,plastic:59,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-4,40,0.46875,0.2647058823529412,65s,plastic:65,s,N,0.0,0.0,1.0
mirror,10,13,plastic,4,40,0.53125,0.2647058823529412,65s,plastic:65,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,52,40,0.90625,0.2647058823529412,59s,plastic:59,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-32,44,0.25,0.29411764705882354,39l,plastic:39,l,N,0.0,0.0,1.0
mirror,10,13,plastic,-16,44,0.375,0.29411764705882354,23l,plastic:23,l,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,16,44,0.625,0.29411764705882354,23r,plastic:23,r,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,32,44,0.75,0.29411764705882354,39r,plastic:39,r,N,0.0,0.0,1.0
mirror,10,13,plastic,-60,48,0.03125,0.3235294117647059,21l,plastic:21,l,S,180.0,0.0,-1.0
mirror,10,13,plastic,-52,48,0.09375,0.3235294117647059,47r,plastic:47,r,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,-44,48,0.15625,0.3235294117647059,61s,plastic:61,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-12,48,0.40625,0.3235294117647059,49r,plastic:49,r,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-4,48,0.46875,0.3235294117647059,42l,plastic:42,l,S,180.0,0.0,-1.0
mirror,10,13,plastic,4,48,0.53125,0.3235294117647059,42r,plastic:42,r,S,180.0,0.0,-1.0
mirror,10,13,plastic,12,48,0.59375,0.3235294117647059,49l,plastic:49,l,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,44,48,0.84375,0.3235294117647059,61s,plastic:61,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,52,48,0.90625,0.3235294117647059,47l,plastic:47,l,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,60,48,0.96875,0.3235294117647059,21r,plastic:21,r,S,180.0,0.0,-1.0
mirror,10,13,plastic,-40,52,0.1875,0.35294117647058826,30s,plastic:30,s,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,-32,52,0.25,0.35294117647058826,26r,plastic:26,r,S,180.0,0.0,-1.0
mirror,10,13,plastic,-16,52,0.375,0.35294117647058826,22r,plastic:22,r,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-8,52,0.4375,0.35294117647058826,61s,plastic:61,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,8,52,0.5625,0.35294117647058826,61s,plastic:61,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,16,52,0.625,0.35294117647058826,22l,plastic:22,l,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,32,52,0.75,0.35294117647058826,26l,plastic:26,l,S,180.0,0.0,-1.0
mirror,10,13,plastic,40,52,0.8125,0.35294117647058826,30s,plastic:30,s,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,-52,56,0.09375,0.38235294117647056,35l,plastic:35,l,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-36,56,0.21875,0.38235294117647056,61s,plastic:61,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-20,56,0.34375,0.38235294117647056,12r,plastic:12,r,W/SW,247.5,-0.9238795325,-0.3826834324
mirror,10,13,plastic,-4,56,0.46875,0.38235294117647056,51r,plastic:51,r,W,270.0,-1.0,-0.0
mirror,10,13,plastic,4,56,0.53125,0.38235294117647056,51l,plastic:51,l,E,90.0,1.0,0.0
mirror,10,13,plastic,20,56,0.65625,0.38235294117647056,12l,plastic:12,l,E/SE,112.5,0.9238795325,-0.3826834324
mirror,10,13,plastic,36,56,0.78125,0.38235294117647056,61s,plastic:61,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,52,56,0.90625,0.38235294117647056,35r,plastic:35,r,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-64,60,0.0,0.4117647058823529,75s,plastic:75,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-56,60,0.0625,0.4117647058823529,34r,plastic:34,r,E,90.0,1.0,0.0
mirror,10,13,plastic,-48,60,0.125,0.4117647058823529,14l,plastic:14,l,E/SE,112.5,0.9238795325,-0.3826834324
mirror,10,13,plastic,-24,60,0.3125,0.4117647058823529,3s,plastic:3,s,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,-16,60,0.375,0.4117647058823529,16r,plastic:16,r,W,270.0,-1.0,-0.0
mirror,10,13,plastic,0,60,0.5,0.4117647058823529,5s,plastic:5,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,16,60,0.625,0.4117647058823529,16l,plastic:16,l,E,90.0,1.0,0.0
mirror,10,13,plastic,24,60,0.6875,0.4117647058823529,3s,plastic:3,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,48,60,0.875,0.4117647058823529,14r,plastic:14,r,W/SW,247.5,-0.9238795325,-0.3826834324
mirror,10,13,plastic,56,60,0.9375,0.4117647058823529,34l,plastic:34,l,W,270.0,-1.0,-0.0
mirror,10,13,plastic,64,60,1.0,0.4117647058823529,75s,plastic:75,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-52,64,0.09375,0.4411764705882353,67s,plastic:67,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-36,64,0.21875,0.4411764705882353,57s,plastic:57,s,E,90.0,1.0,0.0
mirror,10,13,plastic,-28,64,0.28125,0.4411764705882353,61s,plastic:61,s,E,90.0,1.0,0.0
mirror,10,13,plastic,-4,64,0.46875,0.4411764705882353,74s,plastic:74,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,4,64,0.53125,0.4411764705882353,74s,plastic:74,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,28,64,0.71875,0.4411764705882353,61s,plastic:61,s,W,270.0,-1.0,-0.0
mirror,10,13,plastic,36,64,0.78125,0.4411764705882353,57s,plastic:57,s,E,90.0,1.0,0.0
mirror,10,13,plastic,52,64,0.90625,0.4411764705882353,67s,plastic:67,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-56,68,0.0625,0.47058823529411764,33l,plastic:33,l,S/SW,202.5,-0.3826834324,-0.9238795325
mirror,10,13,plastic,-40,68,0.1875,0.47058823529411764,46l,plastic:46,l,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,-24,68,0.3125,0.47058823529411764,45l,plastic:45,l,E,90.0,1.0,0.0
mirror,10,13,plastic,-8,68,0.4375,0.47058823529411764,11l,plastic:11,l,E,90.0,1.0,0.0
mirror,10,13,plastic,0,68,0.5,0.47058823529411764,28s,plastic:28,s,N,0.0,0.0,1.0
mirror,10,13,plastic,8,68,0.5625,0.47058823529411764,11r,plastic:11,r,W,270.0,-1.0,-0.0
mirror,10,13,plastic,24,68,0.6875,0.47058823529411764,45r,plastic:45,r,W,270.0,-1.0,-0.0
mirror,10,13,plastic,40,68,0.8125,0.47058823529411764,46r,plastic:46,r,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,56,68,0.9375,0.47058823529411764,33r,plastic:33,r,S/SE,157.5,0.3826834324,-0.9238795325
mirror,10,13,plastic,-44,72,0.15625,0.5,17l,plastic:17,l,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,-20,72,0.34375,0.5,32s,plastic:32,s,S/SW,202.5,-0.3826834324,-0.9238795325
mirror,10,13,plastic,-12,72,0.40625,0.5,37r,plastic:37,r,S,180.0,0.0,-1.0
mirror,10,13,plastic,-4,72,0.46875,0.5,43l,plastic:43,l,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,4,72,0.53125,0.5,43r,plastic:43,r,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,12,72,0.59375,0.5,37l,plastic:37,l,S,180.0,0.0,-1.0
mirror,10,13,plastic,20,72,0.65625,0.5,32s,plastic:32,s,S/SE,157.5,0.3826834324,-0.9238795325
mirror,10,13,plastic,44,72,0.84375,0.5,17r,plastic:17,r,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,-56,76,0.0625,0.5294117647058824,60s,plastic:60,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-32,76,0.25,0.5294117647058824,31s,plastic:31,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-16,76,0.375,0.5294117647058824,52s,plastic:52,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,16,76,0.625,0.5294117647058824,52s,plastic:52,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,32,76,0.75,0.5294117647058824,31s,plastic:31,s,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,56,76,0.9375,0.5294117647058824,60s,plastic:60,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-60,80,0.03125,0.5588235294117647,61s,plastic:61,s,E/SE,112.5,0.9238795325,-0.3826834324
mirror,10,13,plastic,-44,80,0.15625,0.5588235294117647,58s,plastic:58,s,N,0.0,0.0,1.0
mirror,10,13,plastic,-20,80,0.34375,0.5588235294117647,51l,plastic:51,l,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,-12,80,0.40625,0.5588235294117647,68s,plastic:68,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,12,80,0.59375,0.5588235294117647,68s,plastic:68,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,20,80,0.65625,0.5588235294117647,51r,plastic:51,r,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,44,80,0.84375,0.5588235294117647,58s,plastic:58,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,60,80,0.96875,0.5588235294117647,61s,plastic:61,s,W/SW,247.5,-0.9238795325,-0.3826834324
mirror,10,13,plastic,-56,84,0.0625,0.5882352941176471,71s,plastic:71,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-40,84,0.1875,0.5882352941176471,18r,plastic:18,r,S,180.0,0.0,-1.0
mirror,10,13,plastic,-32,84,0.25,0.5882352941176471,54s,plastic:54,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,0,84,0.5,0.5882352941176471,64s,plastic:64,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,32,84,0.75,0.5882352941176471,54s,plastic:54,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,40,84,0.8125,0.5882352941176471,18l,plastic:18,l,S,180.0,0.0,-1.0
mirror,10,13,plastic,56,84,0.9375,0.5882352941176471,71s,plastic:71,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-60,88,0.03125,0.6176470588235294,48l,plastic:48,l,S/SE,157.5,0.3826834324,-0.9238795325
mirror,10,13,plastic,-52,88,0.09375,0.6176470588235294,55s,plastic:55,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-28,88,0.28125,0.6176470588235294,70s,plastic:70,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-12,88,0.40625,0.6176470588235294,29s,plastic:29,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,12,88,0.59375,0.6176470588235294,29s,plastic:29,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,28,88,0.71875,0.6176470588235294,70s,plastic:70,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,52,88,0.90625,0.6176470588235294,55s,plastic:55,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,60,88,0.96875,0.6176470588235294,48r,plastic:48,r,S/SW,202.5,-0.3826834324,-0.9238795325
mirror,10,13,plastic,-64,92,0.0,0.6470588235294118,20l,plastic:20,l,W,270.0,-1.0,-0.0
mirror,10,13,plastic,-48,92,0.125,0.6470588235294118,13r,plastic:13,r,W/SW,247.5,-0.9238795325,-0.3826834324
mirror,10,13,plastic,-32,92,0.25,0.6470588235294118,64s,plastic:64,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-16,92,0.375,0.6470588235294118,42l,plastic:42,l,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-8,92,0.4375,0.6470588235294118,51r,plastic:51,r,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,0,92,0.5,0.6470588235294118,2s,plastic:2,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,8,92,0.5625,0.6470588235294118,51l,plastic:51,l,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,16,92,0.625,0.6470588235294118,42r,plastic:42,r,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,32,92,0.75,0.6470588235294118,64s,plastic:64,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,48,92,0.875,0.6470588235294118,13l,plastic:13,l,E/SE,112.5,0.9238795325,-0.3826834324
mirror,10,13,plastic,64,92,1.0,0.6470588235294118,20r,plastic:20,r,E,90.0,1.0,0.0
mirror,10,13,plastic,-60,96,0.03125,0.6764705882352942,45l,plastic:45,l,W,270.0,-1.0,-0.0
mirror,10,13,plastic,-44,96,0.15625,0.6764705882352942,75s,plastic:75,s,S/SE,157.5,0.3826834324,-0.9238795325
mirror,10,13,plastic,-36,96,0.21875,0.6764705882352942,36r,plastic:36,r,E,90.0,1.0,0.0
mirror,10,13,plastic,-20,96,0.34375,0.6764705882352942,50r,plastic:50,r,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,20,96,0.65625,0.6764705882352942,50l,plastic:50,l,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,36,96,0.78125,0.6764705882352942,36l,plastic:36,l,W,270.0,-1.0,-0.0
mirror,10,13,plastic,44,96,0.84375,0.6764705882352942,75s,plastic:75,s,S/SW,202.5,-0.3826834324,-0.9238795325
mirror,10,13,plastic,60,96,0.96875,0.6764705882352942,45r,plastic:45,r,E,90.0,1.0,0.0
mirror,10,13,plastic,-56,100,0.0625,0.7058823529411765,19l,plastic:19,l,S,180.0,0.0,-1.0
mirror,10,13,plastic,-24,100,0.3125,0.7058823529411765,11l,plastic:11,l,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,-16,100,0.375,0.7058823529411765,74s,plastic:74,s,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,-8,100,0.4375,0.7058823529411765,66s,plastic:66,s,E/SE,112.5,0.9238795325,-0.3826834324
mirror,10,13,plastic,8,100,0.5625,0.7058823529411765,66s,plastic:66,s,W/SW,247.5,-0.9238795325,-0.3826834324
mirror,10,13,plastic,16,100,0.625,0.7058823529411765,74s,plastic:74,s,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,24,100,0.6875,0.7058823529411765,11r,plastic:11,r,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,56,100,0.9375,0.7058823529411765,19r,plastic:19,r,S,180.0,0.0,-1.0
mirror,10,13,plastic,-36,104,0.21875,0.7352941176470589,27s,plastic:27,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,36,104,0.78125,0.7352941176470589,27s,plastic:27,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-64,108,0.0,0.7647058823529411,1s,plastic:1,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-48,108,0.125,0.7647058823529411,43l,plastic:43,l,W/SW,247.5,-0.9238795325,-0.3826834324
mirror,10,13,plastic,-40,108,0.1875,0.7647058823529411,40l,plastic:40,l,NE,45.0,0.7071067812,0.7071067812
mirror,10,13,plastic,-24,108,0.3125,0.7647058823529411,18l,plastic:18,l,S/SW,202.5,-0.3826834324,-0.9238795325
mirror,10,13,plastic,-8,108,0.4375,0.7647058823529411,49l,plastic:49,l,W/NW,292.5,-0.9238795325,0.3826834324
mirror,10,13,plastic,0,108,0.5,0.7647058823529411,53s,plastic:53,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,8,108,0.5625,0.7647058823529411,49r,plastic:49,r,E/NE,67.5,0.9238795325,0.3826834324
mirror,10,13,plastic,24,108,0.6875,0.7647058823529411,18r,plastic:18,r,S/SE,157.5,0.3826834324,-0.9238795325
mirror,10,13,plastic,40,108,0.8125,0.7647058823529411,40r,plastic:40,r,NW,315.0,-0.7071067812,0.7071067812
mirror,10,13,plastic,48,108,0.875,0.7647058823529411,43r,plastic:43,r,E/SE,112.5,0.9238795325,-0.3826834324
mirror,10,13,plastic,64,108,1.0,0.7647058823529411,1s,plastic:1,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-44,112,0.15625,0.7941176470588235,44l,plastic:44,l,E,90.0,1.0,0.0
mirror,10,13,plastic,-36,112,0.21875,0.7941176470588235,42l,plastic:42,l,SE,135.0,0.7071067812,-0.7071067812
mirror,10,13,plastic,-28,112,0.28125,0.7941176470588235,69s,plastic:69,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,-20,112,0.34375,0.7941176470588235,48r,plastic:48,r,S,180.0,0.0,-1.0
mirror,10,13,plastic,20,112,0.65625,0.7941176470588235,48l,plastic:48,l,S,180.0,0.0,-1.0
mirror,10,13,plastic,28,112,0.71875,0.7941176470588235,69s,plastic:69,s,S,180.0,0.0,-1.0
mirror,10,13,plastic,36,112,0.78125,0.7941176470588235,42r,plastic:42,r,SW,225.0,-0.7071067812,-0.7071067812
mirror,10,13,plastic,44,112,0.84375,0.7941176470588235,44r,plastic:44,r,W,270.0,-1.0,-0.0
mirror,10,13,plastic,-56,116,0.0625,0.8235294117647058,15l,plastic:15,l,S,180.0,0.0,-1.0
mirror,10,13,plastic,-24,116,0.3125,0.8235294117647058,26l,plastic:26,l,S/SE,157.5,0.3826834324,-0.9238795325
mirror,10,13,plastic,-16,116,0.375,0.8235294117647058,41l,plastic:41,l,W/SW,247.5,-0.9238795325,-0.3826834324
mirror,10,13,plastic,-8,116,0.4375,0.8235294117647058,20r,plastic:20,r,E,90.0,1.0,0.0
